RM,Crop,MAE,MSE,RMSE
103,Fall Rye,4.45869043839859,20.784354785851136,4.558986157672683
103,Flax,5.106682530247246,34.86223937631524,5.904425406109831
104,Winter Wheat,4.976510282808401,70.34214708721258,8.387022540044386
104,Canola,12.397479196573943,213.8883442253947,14.62492202459195
104,Spring Wheat,4.670938824714222,46.36214890738366,6.808975613657584
104,Oats,14.390653614191057,245.17492524382476,15.658062627407796
104,Barley,9.601698294829077,197.30469153000058,14.046518840267883
104,Fall Rye,3.6085714479885023,16.062849609384223,4.007848501301443
104,Flax,5.363769715025561,49.583649329889575,7.041565829408227
105,Winter Wheat,3.8757291593151173,66.1860681444216,8.13548204745248
105,Canola,10.75117255801833,151.81136410353452,12.321175435141507
105,Spring Wheat,5.167882820118607,55.38584116794261,7.4421664297395695
105,Oats,13.986936906235586,301.154964034899,17.35381698747855
105,Barley,9.648322681726093,162.25939922425732,12.738108149339027
105,Fall Rye,1.4980670601622068,9.181700375374557,3.03013207226592
105,Flax,3.1922143771111955,21.913161450431286,4.681149586419054
106,Winter Wheat,7.330962193703639,66.9904715477528,8.184770708318762
106,Canola,6.720931394900858,58.15037925411124,7.625639596395259
106,Spring Wheat,6.59881285143171,59.812938133543575,7.733882474769291
106,Oats,13.734664278901018,234.56070443756136,15.315374773003805
106,Barley,11.574425286327008,208.0617404416852,14.424345407736366
106,Fall Rye,3.9086649926152175,74.49988079821561,8.631331345639305
106,Flax,4.566946095624411,31.646550016920013,5.625526643517033
107,Winter Wheat,4.747482602972595,84.61149470102453,9.198450668510677
107,Canola,10.642615743893586,145.64810400669083,12.068475628955417
107,Spring Wheat,6.28273249448452,81.74217971913582,9.04113818714966
107,Oats,19.85460960479088,471.70255935219893,21.718714495848943
107,Barley,10.51743741031898,228.67882727730307,15.122130381573328
107,Fall Rye,1.263253930360784,2.763660175583347,1.6624259910093282
107,Flax,6.944394068548975,71.66541450860598,8.465542776963918
108,Winter Wheat,10.565864874778434,147.45718344000713,12.14319494367142
108,Canola,9.377529142339826,139.26932081940905,11.801242342203173
108,Spring Wheat,6.869869460384671,87.36355428014352,9.346847290939523
108,Oats,21.25715488283271,492.81139091237094,22.19935564182823
108,Barley,10.624556034353006,200.8529473091946,14.17225978131909
108,Fall Rye,0.833393217399893,0.8292734356915762,0.9106445166427876
108,Flax,8.590177609047538,92.84194615598743,9.635452566225803
109,Winter Wheat,2.46617777688083,19.238524936314636,4.386174293882385
109,Canola,7.249693946423925,90.26304771921616,9.500686697245424
109,Spring Wheat,6.032593251171375,52.169513618001716,7.2228466422873545
109,Oats,20.906382436575146,528.3059693452689,22.98490742520554
109,Barley,9.270741858650931,174.4719835907824,13.208784334327758
109,Fall Rye,12.788528550008081,175.5559475862893,13.249752736798122
109,Flax,5.793164467947877,46.630572651759195,6.828658188235753
110,Winter Wheat,7.629340051513865,86.07627627740752,9.277730125273504
110,Canola,12.63969307891206,203.4824430357952,14.264727233136819
110,Spring Wheat,6.742627610513024,79.7388581748976,8.929661705512567
110,Oats,19.69816126267731,583.5801376691686,24.157403371827208
110,Barley,12.424956732993671,252.22333166496324,15.8815405948215
110,Fall Rye,8.809467593674789,114.96899966825744,10.722359799421834
110,Flax,0.567204280300842,0.6532264634776679,0.808224265583302
111,Winter Wheat,20.164682287247373,541.6787957067886,23.273993978404064
111,Canola,7.93426546084594,119.08209223835884,10.912474157511616
111,Spring Wheat,9.137170513903955,114.01777269815237,10.677910502441588
111,Oats,23.50126717414147,792.0341866508297,28.14310193725684
111,Barley,13.941892795533137,261.8690067630546,16.18236715573635
111,Fall Rye,10.007351193274598,170.99264285096993,13.076415519972205
111,Flax,2.2729958623706987,5.625744533491329,2.371865201374507
121,Winter Wheat,12.488250694402332,243.01845394891055,15.58904916756986
121,Canola,11.232176773207568,199.00487231840847,14.106908673356061
121,Spring Wheat,12.676812379753265,282.4297803826579,16.80564727651565
121,Oats,15.598282618445623,444.17887046874284,21.07555148670475
121,Barley,13.259126876196785,262.6041936763837,16.20506691366573
121,Fall Rye,8.3992431443964,79.23999079252724,8.901684716531317
121,Flax,4.917099279411282,33.978930377235926,5.829144909610322
122,Winter Wheat,8.475671958797344,129.72222135816918,11.38956633758148
122,Canola,10.45336115854757,147.78087122720456,12.156515587420786
122,Spring Wheat,7.764230780309505,102.15717387650236,10.107283209473373
122,Oats,8.962232171225185,130.38145038638072,11.418469704228352
122,Barley,9.33969842534671,144.4957263261364,12.02063751745873
122,Fall Rye,10.452724316182596,182.91060643676286,13.524444773696363
122,Flax,4.16718394928499,32.89851972483177,5.73572312135373
123,Winter Wheat,7.278984324177498,98.1657901130698,9.90786506332569
123,Canola,11.472130639168645,190.08022534158258,13.786958523966865
123,Spring Wheat,11.448730741469072,190.7826345631243,13.812408716915536
123,Oats,11.307936954037201,200.51315991698291,14.160266943704942
123,Barley,9.872004880633595,129.8693645585853,11.396024068006582
123,Fall Rye,6.423824008392823,88.9407335016239,9.430839490820734
123,Flax,2.968295646226514,12.188274705520227,3.4911709648082585
124,Winter Wheat,9.541194253070511,108.21977830145192,10.402873559812784
124,Canola,12.80351637662595,214.1963414871937,14.635448113644957
124,Spring Wheat,8.735565023144323,109.18898346440382,10.44935325579549
124,Oats,10.289491704891056,167.74594806762647,12.951677422929682
124,Barley,9.019077422303914,122.28979971127289,11.058471852442946
124,Fall Rye,5.387976413250934,50.379422744329304,7.097846345500113
124,Flax,3.012860886308435,12.583988184306996,3.5473917438460325
125,Winter Wheat,11.73985962812034,202.2610544241804,14.221851300874313
125,Canola,10.056058712762736,142.1890343673625,11.924304355699853
125,Spring Wheat,7.952342178783828,98.7102411441947,9.935302770635362
125,Oats,8.334680346829202,94.327544158921,9.712236825722538
125,Barley,10.865584711616382,182.5332012377023,13.510484863160992
125,Fall Rye,8.169807283432634,99.71801745470114,9.985890919427327
125,Flax,3.1116584122781736,15.561537270133037,3.9448114365750153
126,Winter Wheat,9.104156988472063,152.5326266077672,12.350409977315215
126,Canola,10.333466935074574,147.9869980285713,12.164990671125535
126,Spring Wheat,7.289733207713683,77.37660928831046,8.796397517638141
126,Oats,13.476135044834368,293.5569275588244,17.13350307318455
126,Barley,7.982177034616306,104.78814920276443,10.236608286085994
126,Fall Rye,7.59896016917634,107.4210437287968,10.364412367751333
126,Flax,4.188192081072966,26.178363003843707,5.116479551785945
127,Winter Wheat,5.276470588235306,79.6711764705882,8.925871188326
127,Canola,13.023702062321298,201.98838338450201,14.212261726569139
127,Spring Wheat,7.441312441888634,77.74651444905015,8.817398394597477
127,Oats,8.759311043608188,114.90446917542057,10.719350221698168
127,Barley,6.313765188781595,75.16758323392867,8.669924061601039
127,Fall Rye,8.532106801536736,158.7928858286603,12.60130492562815
127,Flax,3.9831164671749044,24.790304670194942,4.978986309500654
128,Winter Wheat,7.629411764705884,130.7535294117647,11.434750955388784
128,Canola,16.794812245212384,337.4003665794611,18.368461192475028
128,Spring Wheat,10.215122975973339,174.45336429969825,13.2080795083804
128,Oats,19.563383222910627,735.4670867066017,27.119496431655985
128,Barley,11.495075411659382,197.64851754848442,14.05875234679395
128,Fall Rye,5.819527267604957,143.0960384739051,11.962275639438555
128,Flax,3.6227953616120248,19.599775443548843,4.427163363097057
129,Winter Wheat,3.4491977591188334,32.23408106666207,5.677506588869983
129,Canola,14.02918280343701,247.987533110472,15.747619918910667
129,Spring Wheat,6.449622695701262,66.2830684746076,8.141441424871127
129,Oats,13.03438616463094,241.0565172696649,15.525994888240332
129,Barley,13.966759075036514,316.5352585641918,17.79143778799768
129,Fall Rye,1.5557543751344516,10.081609150026305,3.1751549804735997
129,Flax,4.383592880539759,25.76461768686876,5.075885901679505
130,Winter Wheat,5.726441805134398,98.72961096607679,9.936277520584698
130,Canola,17.021194658081605,349.6921325513809,18.700057020003467
130,Spring Wheat,8.366895250521214,112.60598006843387,10.611596490087337
130,Oats,13.619111522284909,228.81699584665003,15.126698114481231
130,Barley,12.805350560835006,213.1989316701502,14.601333215502967
130,Fall Rye,1.3101500618770652,2.682211960219704,1.6377459999095414
130,Flax,5.009096629517681,34.11242062199035,5.84058392816937
131,Winter Wheat,11.37735654807163,239.67196910292887,15.4813426130594
131,Canola,10.339857165481178,158.22744947737908,12.578849290669599
131,Spring Wheat,7.044897386627249,76.18906468279603,8.72863475480536
131,Oats,13.113361124924488,229.84400876720034,15.160607137156491
131,Barley,8.265306151845717,85.59955760047902,9.252002896696423
131,Fall Rye,13.019154678468329,283.00976480869986,16.822894067570534
131,Flax,6.412442035972281,64.931126405645,8.057985257224352
132,Winter Wheat,0.0,0.0,0.0
132,Canola,6.6634366062383785,79.21101540010159,8.900057044766713
132,Spring Wheat,7.219129131196666,65.43966850595017,8.089478877279436
132,Oats,11.586480131244373,244.54903218792217,15.638063568994793
132,Barley,13.060935515608897,361.459450094177,19.012086947365272
132,Fall Rye,1.8445609990097258,4.620867478088629,2.1496203102149525
132,Flax,5.9257911434049015,69.5101848448379,8.337276824289685
133,Winter Wheat,7.8683851757736605,68.52990962397044,8.278279387890363
133,Canola,9.527682765574939,168.03305870207382,12.962756601204616
133,Spring Wheat,3.8505293623094277,28.685298536061133,5.355865806390329
133,Oats,14.593685010216335,362.20624742257627,19.031716880580593
133,Barley,12.093260435423232,246.25381988403637,15.692476537628991
133,Fall Rye,2.588217188795703,7.969505462897496,2.8230312543253033
133,Flax,5.102193099126982,33.09183707537254,5.752550484382779
134,Winter Wheat,5.970164363209708,85.4813454439665,9.245612226562745
134,Canola,7.001889503232038,70.97964920827336,8.424942089312742
134,Spring Wheat,6.215780580764834,64.26257325537539,8.016394030695809
134,Oats,17.199827544787517,381.08303239589924,19.521348119325655
134,Barley,12.056604377916553,259.20958119679926,16.099986993684166
134,Fall Rye,7.92557491430919,154.00810004604256,12.410000001855058
134,Flax,4.937150427562104,45.6518020410667,6.756611727860844
135,Winter Wheat,1.0588235294117647,8.588235294117647,2.930569107548506
135,Canola,11.545615437510097,186.84821884028284,13.669243535773399
135,Spring Wheat,6.655500230675373,67.33811242969195,8.205980284505438
135,Oats,20.417919075498823,585.9644588414255,24.206702766825256
135,Barley,11.445591380504014,240.81636358430333,15.518259038445754
135,Fall Rye,5.8293703919803646,38.81035285211345,6.229795570651854
135,Flax,6.416200336559217,55.55599887986147,7.4535896640384935
136,Winter Wheat,0.0,0.0,0.0
136,Canola,10.123866374593295,135.72011498447904,11.649897638369147
136,Spring Wheat,5.933176915262369,66.12474273815769,8.1317121652305
136,Oats,13.15154807914986,210.82507881530165,14.519816762456118
136,Barley,11.532249374595086,193.61962118081453,13.914726773487669
136,Fall Rye,1.24087528046198,2.83300029735485,1.6831518937264247
136,Flax,5.780935486914206,51.34394681335921,7.165469057455988
137,Winter Wheat,1.5985280977362248,13.396772401122618,3.660160160583498
137,Canola,12.760614419082648,224.00055394086263,14.966648052949687
137,Spring Wheat,4.79828890854645,46.61896195689859,6.8278079906291
137,Oats,19.170001181416573,502.34117475146996,22.41296889641062
137,Barley,13.162023796986631,254.30122547165095,15.946824933874797
137,Fall Rye,10.719005960963539,116.92108195796152,10.813005223246751
137,Flax,6.791329163962009,65.02590598202413,8.063864209051646
138,Winter Wheat,6.188235294117665,132.31529411764706,11.502838524366368
138,Canola,9.326782262759767,135.6994423880133,11.64901036088531
138,Spring Wheat,6.621023184949161,68.12517953399042,8.253797885457967
138,Oats,12.181752870079722,214.82769478337912,14.657001561826318
138,Barley,11.390816073103917,244.09319572483454,15.623482189474744
138,Fall Rye,13.390138911865666,308.9976067665502,17.578327757968054
138,Flax,25.24413942520127,705.7929955724456,26.566764868392344
139,Winter Wheat,0.47844530757531073,0.5500309935986788,0.7416407442951599
139,Canola,6.692833766679192,67.63114922905112,8.223815977333826
139,Spring Wheat,5.141574553568427,44.022094315719826,6.63491479340314
139,Oats,14.639286528346089,307.0850819375464,17.523843241068622
139,Barley,10.35177529202991,227.1446494066835,15.071318768000479
139,Fall Rye,7.5215875907039615,87.25984791609059,9.341297978123308
139,Flax,6.709433474828357,61.97998602601378,7.872736882813611
141,Winter Wheat,1.4258119489623708,7.3727623775742614,2.715283111864076
141,Canola,8.890497520205402,160.10712909222573,12.653344581264896
141,Spring Wheat,5.77546781906901,68.54788821841122,8.279365206246867
141,Oats,9.42342728016325,120.53818683792646,10.978988425074801
141,Barley,12.12392963814093,216.8952201038885,14.727362971825217
141,Fall Rye,9.288406210077747,121.26521459096814,11.01204861008923
141,Flax,0.9845647058470083,1.6263031814430373,1.2752659257751056
142,Winter Wheat,6.814502167701623,69.42981977085115,8.332455806714558
142,Canola,6.818753113068328,75.16617552349106,8.669842877670337
142,Spring Wheat,4.535811764669689,45.69179147279898,6.759570361553979
142,Oats,23.793486325486334,700.9149566701843,26.474798519916718
142,Barley,10.02705522145629,195.2577655536282,13.973466483075278
142,Fall Rye,11.551726114151522,186.24695136845338,13.647232370281287
142,Flax,5.387616273650814,61.140125700431916,7.819215158852704
151,Winter Wheat,10.698386401431568,169.75576776170973,13.02903556529453
151,Canola,12.768568904592655,226.8057025846905,15.06006980676685
151,Spring Wheat,9.156120091425521,127.97987059857402,11.31281886174149
151,Oats,8.15554683726864,115.1358979203214,10.730139697148466
151,Barley,9.59170477403347,152.0821501857428,12.332159185874255
151,Fall Rye,8.372579142968522,142.0645403945657,11.91908303497235
151,Flax,5.74878905851407,52.255366747774005,7.228787363574475
152,Winter Wheat,0.7630875106824119,2.015150019402166,1.419559797754982
152,Canola,13.21258130440769,252.7920866003694,15.899436675567138
152,Spring Wheat,10.760327102684002,159.9765619646354,12.648184137046528
152,Oats,11.308655224943182,185.30402281764182,13.612642021945696
152,Barley,11.825924063816364,218.84944403992517,14.793560897901667
152,Fall Rye,2.720074328143434,12.986521172108276,3.603681613587454
152,Flax,6.324548853160657,48.57839215567779,6.969820094929122
153,Winter Wheat,14.968121492249699,285.6598836079406,16.901475781952907
153,Canola,13.123215265739566,242.11294343154157,15.55997890202752
153,Spring Wheat,11.60197653991612,266.14819430349144,16.31404898556736
153,Oats,21.72118652125728,663.8647125977966,25.7655722350154
153,Barley,17.76492056195005,454.876681959362,21.327838192357003
153,Fall Rye,8.087442100805672,82.60449009739776,9.08870123270634
153,Flax,4.582408457217396,34.95260853717583,5.912073116697377
154,Winter Wheat,14.705012198153824,268.72920700588713,16.39296211811298
154,Canola,12.332248685647771,200.3844522305255,14.155721536909573
154,Spring Wheat,10.743140792680872,169.7550639437707,13.029008555671867
154,Oats,12.096289471563447,236.29215090130424,15.37179725670698
154,Barley,12.275207709579112,218.8771973045412,14.794498886563924
154,Fall Rye,8.51759902760646,132.59563918299799,11.515017984484349
154,Flax,3.4779053467926726,22.27347432859303,4.7194781839301925
155,Winter Wheat,7.2783022797053265,91.82346430471182,9.582456068498923
155,Canola,12.873660290024446,216.51880180100545,14.714577866898033
155,Spring Wheat,10.527644277220602,156.21107338674193,12.498442838479598
155,Oats,10.682327651721831,204.75680344596984,14.309325750920966
155,Barley,11.264037124544032,180.80059404951294,13.44621114104315
155,Fall Rye,8.104558255515265,93.13164674575856,9.650473913013732
155,Flax,5.235738767328793,38.76748484979669,6.226354057536135
156,Winter Wheat,4.653544775542484,46.51498348304267,6.82018940228515
156,Canola,15.068967378567054,266.18056484014255,16.315041061552453
156,Spring Wheat,9.881820524077355,137.2115557152371,11.713733636857084
156,Oats,9.490716818658814,147.0179082202301,12.125094153045993
156,Barley,10.00887918223415,202.96432170258643,14.246554730972202
156,Fall Rye,10.061312032447216,147.42373638656693,12.141817672266658
156,Flax,3.5497017618308435,18.464474331245345,4.297030873899482
157,Winter Wheat,9.740086371846788,127.01452811688534,11.270072232105939
157,Canola,12.483875341213283,200.95647053365178,14.175911629720742
157,Spring Wheat,9.147007810588363,132.40223987648886,11.506617221255292
157,Oats,9.96865913622874,169.8470529833242,13.03253824024024
157,Barley,7.417992866861402,102.57696877373381,10.12802886912028
157,Fall Rye,9.94834702010769,114.97203911243682,10.722501532405431
157,Flax,3.7390509493145676,21.68233545849616,4.656429475305748
158,Winter Wheat,3.276470588235294,88.40176470588234,9.402221264460985
158,Canola,12.170005697106546,214.8076495117905,14.656317733721199
158,Spring Wheat,6.987812859250405,87.54123356902399,9.35634723431233
158,Oats,13.13946618462699,284.29863972715617,16.861157722029535
158,Barley,9.87558612464808,122.72448058570826,11.078108168171507
158,Fall Rye,4.610228285944494,164.1749027599197,12.813075460634721
158,Flax,3.2712539146929878,19.41002043873254,4.405680473971364
159,Winter Wheat,2.9000000000000217,54.77470588235295,7.400993573997544
159,Canola,14.422505030228859,268.77538960893685,16.394370668279304
159,Spring Wheat,9.246264626723105,135.7215425317451,11.649958906869376
159,Oats,19.33601317364638,724.4738551120737,26.916051997127546
159,Barley,8.652320451093521,127.17742960662495,11.277297087805435
159,Fall Rye,1.7986365643017013,12.363399699752309,3.5161626384102753
159,Flax,3.786774690624613,30.072138180963037,5.48380690587871
160,Winter Wheat,5.958823529411765,91.82529411764706,9.582551545264291
160,Canola,17.698525744126524,375.84606662001,19.38674976936593
160,Spring Wheat,8.972471227462362,125.10611963006828,11.185084694809794
160,Oats,13.704005000252822,223.49295100678629,14.949680632267242
160,Barley,11.378511191359573,201.31475897432148,14.188543229462335
160,Fall Rye,4.215896606255699,19.12464731587993,4.373173597729678
160,Flax,4.940938300541967,48.29766229282916,6.9496519547981075
161,Winter Wheat,2.884283669946674,27.135557048707177,5.209180074513376
161,Canola,14.178287155198257,258.2888804262081,16.071368343305686
161,Spring Wheat,12.214897353389109,200.40397297886466,14.156411020412788
161,Oats,16.795464838323177,495.30655436344483,22.255483691967804
161,Barley,10.461608579518872,218.32878296971714,14.775952861650484
161,Fall Rye,8.946989416584099,183.77589752376494,13.556396922625309
161,Flax,5.048788924226149,56.4627007103618,7.514166667725823
162,Winter Wheat,0.0,0.0,0.0
162,Canola,14.228013759519953,315.03652034453415,17.749268163632387
162,Spring Wheat,9.663468818028035,136.52971831151194,11.684593202654167
162,Oats,11.164226302299822,348.29337817799114,18.662619810144317
162,Barley,11.2745048416545,210.73648371463187,14.51676560789737
162,Fall Rye,6.685236674994699,46.65701791529836,6.830594257844508
162,Flax,6.5575078306377454,96.20196892288398,9.808260239353562
163,Winter Wheat,15.872547330046576,267.42063719618403,16.353000862110417
163,Canola,12.606387929251737,237.53220240762147,15.412079756075151
163,Spring Wheat,5.291681750108292,42.771366364596425,6.539982137941695
163,Oats,13.869377677576857,311.93092857980895,17.661566424861896
163,Barley,11.326129277226217,200.83821052651408,14.171739855307607
163,Fall Rye,7.464701463081333,60.94761368613664,7.806895265477605
163,Flax,4.504278625170488,34.88852143281092,5.906650610355324
164,Winter Wheat,24.779249236359224,655.7062393440998,25.60676159423717
164,Canola,6.5968695582661825,67.36883974950672,8.207852322593695
164,Spring Wheat,5.17229069104412,48.85848317778478,6.989884346524253
164,Oats,9.62689638181017,115.67055611400019,10.755024691463994
164,Barley,12.821734507103114,266.65086779808297,16.329447871807638
164,Fall Rye,6.782575261817193,48.985996420526874,6.998999672848033
164,Flax,4.438966486280518,27.779509152486625,5.270627017014828
165,Winter Wheat,3.5583863552463875,49.55734554046851,7.039697830196159
165,Canola,12.122685007337772,188.8547862261686,13.742444696129164
165,Spring Wheat,4.728122976228917,44.42951564209969,6.665546912452097
165,Oats,13.533962418858508,240.10251771079677,15.495241776455016
165,Barley,11.665950656661908,211.21661044620643,14.533293172788005
165,Fall Rye,4.295779246465628,27.113152051039798,5.207029100268194
165,Flax,5.474801511822387,39.325583866399995,6.271011391027766
166,Winter Wheat,47.39412497567424,2616.433284950636,51.151082930380234
166,Canola,10.57370677516234,153.12847723185533,12.374509171351216
166,Spring Wheat,4.338586500573524,40.42883577859212,6.358367383109608
166,Oats,9.743642228500516,130.8951026571259,11.440939762848414
166,Barley,10.657022141635126,186.3459138977655,13.650857624990655
166,Fall Rye,4.114673483711451,19.8866726076148,4.459447567537351
166,Flax,4.58328055565361,34.81716678912005,5.900607323752365
167,Winter Wheat,1.1176470588235294,10.617647058823529,3.258473117707668
167,Canola,10.305768454841697,138.3366207071841,11.761658926664389
167,Spring Wheat,6.171128037361361,55.89464527371133,7.476272150859098
167,Oats,14.015220252737947,353.37823451654987,18.798357229198242
167,Barley,9.15033464209766,137.67532736192547,11.733513001736755
167,Fall Rye,7.1410610429059025,56.73369499372763,7.532177307640045
167,Flax,5.166613909827802,34.065251002578115,5.8365444402127284
168,Winter Wheat,9.226881913245078,174.88750642992588,13.224504014515096
168,Canola,11.816750145268239,195.67849732712838,13.98851304918176
168,Spring Wheat,6.015091873285185,61.13595404748976,7.818948397801955
168,Oats,15.721819899557136,316.1167728791912,17.7796730250922
168,Barley,12.028073042523047,224.9772163469122,14.999240525670364
168,Fall Rye,7.7324142030769645,85.6542638950276,9.2549588813256
168,Flax,5.8389625927995255,49.216924871896744,7.01547752272764
169,Winter Wheat,1.451134677852085,12.608314564157347,3.5508188582575353
169,Canola,12.304609523104764,223.9668007705182,14.965520397584516
169,Spring Wheat,6.20131430667103,53.358894759334596,7.304717294963207
169,Oats,16.275761333116666,325.19715032242357,18.033223514458626
169,Barley,11.949891951996976,205.52917502047217,14.336288746411052
169,Fall Rye,11.218803718340011,220.70174495584237,14.856033957818028
169,Flax,3.7082171088799547,27.058312417432383,5.2017605113492476
171,Winter Wheat,0.19411764705882378,0.32058823529411845,0.5662051176862661
171,Canola,5.812375324471127,60.33398112107871,7.767495163891556
171,Spring Wheat,5.942828825624561,70.1770783987469,8.37717603961782
171,Oats,18.02959187669967,395.63808431173027,19.890653189670022
171,Barley,14.9619785306204,405.9704653585836,20.14870877645969
171,Fall Rye,8.254459256904685,94.47062867586138,9.719600232306954
171,Flax,2.5532392424993504,18.200452590076477,4.2661988455856665
181,Winter Wheat,3.07743270777001,31.48590402667196,5.611230170530519
181,Canola,11.395799317940961,165.89332017890604,12.87995808141106
181,Spring Wheat,10.388778304676652,158.61170648422822,12.594113961856475
181,Oats,10.732048209886644,195.73400337408464,13.990496895181552
181,Barley,12.937756918321924,228.71598947591906,15.123359067215162
181,Fall Rye,1.4871092856153567,2.4179940148742323,1.5549900369051348
181,Flax,4.916051013158584,31.51100837120322,5.613466698146808
183,Winter Wheat,4.138638046088135,33.770643979266595,5.811251498538555
183,Canola,10.306963783266019,152.16377959928695,12.335468357516344
183,Spring Wheat,10.423778366721079,167.19190135017334,12.93027073769816
183,Oats,9.88336786268166,146.38842689763987,12.099108516648649
183,Barley,11.046200074497396,179.1013274119468,13.382874407687865
183,Fall Rye,6.882169219007676,69.08760432598223,8.311895351000409
183,Flax,4.597238032149127,28.310714508978247,5.3207813814305736
184,Winter Wheat,5.816673411709943,67.56463559576031,8.219771018450594
184,Canola,9.525501515043985,125.12516879744798,11.185936205675768
184,Spring Wheat,7.654706102681913,92.88930883208374,9.637909982567992
184,Oats,10.290111292755304,157.40601454544807,12.546155369094075
184,Barley,10.917203096244725,163.25519707809616,12.777135714943947
184,Fall Rye,1.6938704188782996,3.8621510380795483,1.9652356189728366
184,Flax,4.974405126401672,31.69065379422503,5.629445247466666
185,Winter Wheat,15.373744580246235,272.28828786053134,16.501160197408282
185,Canola,12.819037665732825,223.34742459677364,14.944812631705144
185,Spring Wheat,8.855553786110464,122.5965874301678,11.07233432615579
185,Oats,13.423369697530388,265.58540392565124,16.296791215624356
185,Barley,11.480636430124658,170.8595184104225,13.071324279139528
185,Fall Rye,7.171078907518321,66.18109984851488,8.135176694363489
185,Flax,7.409370907588513,80.86250500220956,8.992358144680935
186,Winter Wheat,9.47168816959078,124.53023444739085,11.15931155794975
186,Canola,11.29992857302502,178.84108228992858,13.373147807824775
186,Spring Wheat,11.23323594659858,185.4515494208777,13.618059679002648
186,Oats,13.739507605168358,303.94001200691395,17.433875415607222
186,Barley,11.589345153495625,180.25076988123033,13.425750253942248
186,Fall Rye,13.870155254355995,265.15255429565775,16.28350558988014
186,Flax,6.9589465425936625,58.721966881479894,7.66302596116442
187,Winter Wheat,3.8137715725539616,26.067689829592798,5.105652732961065
187,Canola,16.947771621597983,340.13138359919407,18.442651208521895
187,Spring Wheat,10.190894041078138,152.23346848418433,12.338292770241122
187,Oats,16.94667810991217,378.10318530554895,19.444875553871487
187,Barley,8.281936950223887,116.73984957455839,10.804621676604803
187,Fall Rye,11.79743893965978,180.7612641181059,13.444748570282224
187,Flax,4.785701001290375,33.72634066223797,5.807438390739756
189,Winter Wheat,10.584764620110718,196.03431560420253,14.00122550365512
189,Canola,12.823061469024566,217.72862954614305,14.755630435401365
189,Spring Wheat,6.608567117315403,80.01846411233453,8.94530402570726
189,Oats,16.859897345868355,366.68108794231824,19.148918714703402
189,Barley,8.02345776781219,86.15016058922771,9.281711080896006
189,Fall Rye,11.020196129207244,130.8012894644578,11.43683913782378
189,Flax,4.159543115759315,26.406626344891283,5.138737816321366
190,Winter Wheat,4.254406037443615,85.88336542449983,9.267327847038748
190,Canola,9.04831836139092,103.90886794779175,10.193569931471101
190,Spring Wheat,5.802674049630718,50.76513570550247,7.124965663461296
190,Oats,6.120257781768307,58.137887272585395,7.624820474777448
190,Barley,8.450548353057114,125.2647119671439,11.192171905718027
190,Fall Rye,4.575414135928703,29.035501435865264,5.388460024521409
190,Flax,3.1857800651316714,13.053656510814799,3.6129844326837057
191,Winter Wheat,6.961543308209152,93.36453265832837,9.662532414348133
191,Canola,14.870405133101888,294.5098495721851,17.161289274765608
191,Spring Wheat,10.089751193925254,181.16592054827592,13.459789023171052
191,Oats,18.707778612622768,413.09815467507235,20.324816227338253
191,Barley,9.883357227582527,130.88456658645387,11.440479298807977
191,Fall Rye,3.691483545668358,13.989620387992474,3.740270095593696
191,Flax,5.3905065919537005,53.23523855948412,7.2962482523201
193,Winter Wheat,4.185449340611116,31.36285462380532,5.60025487132553
193,Canola,12.29165026897096,203.19709746011569,14.254721935559308
193,Spring Wheat,6.079050893447565,54.204861288529,7.362395078269639
193,Oats,11.343388103523832,196.29790947583703,14.01063558429228
193,Barley,9.935461387515966,153.00791743151763,12.369636915912999
193,Fall Rye,7.09559368045983,67.45247612679492,8.21294564250823
193,Flax,4.1183501134087495,27.399762030143354,5.234478200369484
194,Winter Wheat,8.278750324569787,118.92566721552694,10.9053045448317
194,Canola,11.916562991290812,225.06269047398922,15.002089536927489
194,Spring Wheat,6.680409060359609,72.92914338862366,8.539856169082922
194,Oats,8.942285305329833,103.5682967809032,10.17685102479658
194,Barley,10.513229250720602,172.75801644991145,13.143744384683972
194,Fall Rye,9.235673017286391,173.39706082722248,13.168031774992892
194,Flax,2.7282707306137115,18.390188324819736,4.288378286114663
211,Winter Wheat,6.635378733690864,81.2806500248549,9.015578185832283
211,Canola,10.833988153543993,166.76068158709282,12.913585156225704
211,Spring Wheat,10.164995287262247,161.580377521996,12.711427045064452
211,Oats,11.91850947815543,221.47960801466223,14.882190968223135
211,Barley,11.506349560260874,174.67168308380917,13.216341516615298
211,Fall Rye,12.831580187317805,425.23809028384477,20.621301857153558
211,Flax,5.004936349148802,38.16676317931417,6.177925475377164
213,Winter Wheat,6.079734010856193,68.74746851379051,8.291409320121067
213,Canola,12.209494254173899,199.076146171078,14.109434651008453
213,Spring Wheat,7.583138268117407,94.89842929475446,9.741582484111833
213,Oats,13.81043744910112,257.10621570300134,16.03453197642517
213,Barley,10.672475790372136,167.738770883504,12.951400344499586
213,Fall Rye,6.733768297279219,86.05255081636348,9.276451412925283
213,Flax,3.917788430988976,22.455710701210013,4.738745688598409
214,Winter Wheat,11.643104797289496,209.764572355975,14.483251442820945
214,Canola,9.22596071016752,126.89467139257998,11.264753498971027
214,Spring Wheat,7.835944052548081,98.7707867233819,9.938349295702073
214,Oats,9.524584836441724,131.99930121001086,11.48909488210498
214,Barley,7.935761751147376,86.65828872043842,9.309043383744562
